what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore,2.7.0.v20111003-1126,"org.eclipse.emf.ecore",1389592209738
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1389592209738
started,bundle,org.eclipse.emf.edit,2.7.1.v20111003-1135,"org.eclipse.emf.edit",1389592209738
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20111003-1135,"org.eclipse.emf.edit.ui",1389592209738
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1389592209738
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1389592209738
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1389592209738
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1389592209738
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1389592209738
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1389592209738
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1389592209738
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1389592209738
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1389592209738
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1389592209738
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1389592209738
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1389592209738
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1389592209738
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1389592209738
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1389592209738
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1389592209738
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1389592209738
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1389592209738
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1389592209738
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1389592209738
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1389592209738
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1389592209738
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1389592209738
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1389592209738
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1389592209738
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1389592209738
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1389592209738
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1389592209738
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1389592209738
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1389592209738
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1389592209738
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1389592209738
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1389592209738
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1389592209738
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1389592209738
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1389592209738
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1389592209738
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1389592209738
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1389592209738
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1389592209738
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1389592209738
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1389592209738
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1389592209738
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1389592209738
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1389592209738
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1389592209738
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1389592209738
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1389592209738
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1389592209738
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1389592209738
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1389592209738
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1389592209738
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1389592209738
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1389592209738
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1389592209738
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1389592209738
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1389592209738
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1389592209738
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1389592209738
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1389592209738
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1389592209738
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1389592209738
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1389592209738
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1389592209738
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1389592209738
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1389592209738
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1389592209738
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1389592209738
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1389592209738
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1389592209738
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1389592209738
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1389592209738
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1389592209738
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1389592209738
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1389592209738
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1389592209738
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1389592209738
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1389592209738
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1389592209738
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1389592209738
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1389592209738
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1389592209738
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1389592209738
started,bundle,org.jboss.tools.common,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common",1389592209738
started,bundle,org.jboss.tools.common.model,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common.model",1389592209738
started,bundle,org.jboss.tools.usage,1.1.0.v20111218-2048-H473-Beta1,"org.jboss.tools.usage",1389592209738
os,sysinfo,,,"win32",1389592209738
arch,sysinfo,,,"x86",1389592209738
ws,sysinfo,,,"win32",1389592209738
locale,sysinfo,,,"en_IN",1389592209738
processors,sysinfo,,,"8",1389592209738
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1389592209738
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1389592209738
java.specification.name,sysinfo,,,"Java Platform API Specification",1389592209738
java.specification.vendor,sysinfo,,,"Oracle Corporation",1389592209738
java.specification.version,sysinfo,,,"1.7",1389592209738
java.vendor,sysinfo,,,"Oracle Corporation",1389592209738
java.version,sysinfo,,,"1.7.0_17",1389592209738
java.vm.info,sysinfo,,,"mixed mode, sharing",1389592209738
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1389592209738
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1389592209738
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1389592209738
java.vm.specification.version,sysinfo,,,"1.7",1389592209738
java.vm.vendor,sysinfo,,,"Oracle Corporation",1389592209738
java.vm.version,sysinfo,,,"23.7-b01",1389592209738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592213826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592213950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592214528
error,log,,,"DDMS files not found: C:\\Users\\neha\\android-sdks\\platform-tools\\adb.exe C:\\Users\\neha\\android-sdks\\tools\\hprof-conv.exe C:\\Users\\neha\\android-sdks\\tools\\traceview.bat ",1389592214543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592214559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592218225
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1389592234543
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1389592234589
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1389592234589
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1389592234589
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1389592234605
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1389592234699
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1389592234699
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1389592234761
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1389592234808
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1389592234855
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1389592234886
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1389592235759
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1389592235775
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1389592235806
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1389592235806
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1389592235822
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1389592235853
started,bundle,org.eclipse.jst.j2ee.web,1.1.501.v201108231500,"org.eclipse.jst.j2ee.web",1389592235869
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1389592235884
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1389592236071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592236181
started,bundle,org.hibernate.eclipse.libs,3.4.0.v20111218-2108-H606-Beta1,"org.hibernate.eclipse.libs",1389592258411
started,bundle,org.hibernate.eclipse,3.4.0.v20111218-2108-H606-Beta1,"org.hibernate.eclipse",1389592258847
started,bundle,org.jboss.tools.hibernate.jpt.core,3.4.0.v20111218-2108-H606-Beta1,"org.jboss.tools.hibernate.jpt.core",1389592258879
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1389592258925
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1389592259159
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1389592259159
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1389592259175
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1389592259175
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1389592259175
started,bundle,org.eclipse.xsd,2.7.0.v20111003-1135,"org.eclipse.xsd",1389592259315
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1389592260002
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1389592260049
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1389592260064
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1389592260064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592260236
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20111218-2108-H606-Beta1,"org.hibernate.eclipse.jdt.ui",1389592260657
started,bundle,org.hibernate.eclipse.console,3.4.0.v20111218-2108-H606-Beta1,"org.hibernate.eclipse.console",1389592260891
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1389592260907
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1389592261031
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1389592261468
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1389592261468
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1389592261468
started,bundle,org.jboss.tools.common.validation,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common.validation",1389592261468
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1389592261468
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1389592261468
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1389592261499
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1389592261546
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1389592261546
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1389592261546
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1389592261858
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1389592261858
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1389592261889
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1389592261889
started,bundle,org.jboss.tools.common.model.ui,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common.model.ui",1389592261889
started,bundle,org.jboss.tools.common.projecttemplates,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common.projecttemplates",1389592262357
started,bundle,org.jboss.tools.jst.web,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.web",1389592262357
started,bundle,org.jboss.tools.jst.web.kb,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.web.kb",1389592262373
started,bundle,org.jboss.tools.common.el.core,3.3.0.v20111218-2033-H606-Beta1,"org.jboss.tools.common.el.core",1389592262373
started,bundle,org.jboss.tools.struts,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts",1389592262389
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1389592262404
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1389592262420
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1389592262420
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1389592262435
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1389592262482
started,bundle,org.jboss.tools.jst.web.tiles,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.web.tiles",1389592262935
started,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20111218-2108-H606-Beta1,"org.jboss.tools.hibernate.xml",1389592262935
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1389592263418
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1389592263637
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1389592263637
started,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.web.ui",1389592263652
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1389592274619
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1389592274853
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1389592274931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592275009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592280017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592280344
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.300.v20110427,"org.eclipse.jst.server.tomcat.core",1389592293557
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1389592293604
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1389592293620
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1389592293620
error,log,,,"Error occurred installing server: archive.apache.org",1389592535096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592563769
opened,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1389592570618
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1389592570649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592600133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592600148
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1389592624765
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1389592631099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592688117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592753144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592755707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592944002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592949869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592951239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592954678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592959295
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1389592959410
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1389592959417
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1389592959442
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1389592959865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592962559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592968102
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1389592968111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1389592972123
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1389592972343
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1389592972346
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1389592972363
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1389592972364
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1389592972539
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1389592972547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592980945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592983421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389592983649
